brand,colour,shop,product_id,type,price_pack
NUSGEAR,turquesa,amazon,12957,chaleco,0.98
NUSGEAR,beis,amazon,12958,chaleco,12.98
NUSGEAR,marron,amazon,12959,camisa,6.98
NUSGEAR,amarillo,amazon,12960,camisa,18.98
NUSGEAR,beis,amazon,12961,camisa,5.98
NUSGEAR,amarillo,amazon,12962,camisa,21.98
NUSGEAR,marron,amazon,12963,chaleco,3.98
NUSGEAR,naranja,amazon,12964,camisa,16.98
NUSGEAR,marron,amazon,12965,camisa,6.98
NUSGEAR,beis,amazon,12966,camisa,7.98
NUSGEAR,beis,amazon,12967,camisa,9.98
NUSGEAR,amarillo,amazon,12968,camisa,6.98
NUSGEAR,marron,amazon,12969,camisa,15.98
NUSGEAR,marron,amazon,12970,camisa,6.98
NUSGEAR,beis,amazon,12971,camisa,2.98
NUSGEAR,beis,amazon,12972,camisa,11.98
NUSGEAR,beis,amazon,12973,camisa,12.98
NUSGEAR,amarillo,amazon,12974,camisa,7.98
NUSGEAR,beis,amazon,12975,camisa,16.98
NUSGEAR,beis,amazon,12976,camisa,9.98
NUSGEAR,naranja,amazon,12977,camisa,12.98
NUSGEAR,beis,amazon,12978,camisa,15.98
NUSGEAR,azul,amazon,12979,camisa,7.98
NUSGEAR,beis,amazon,12980,chaleco,9.98
NUSGEAR,beis,amazon,12981,camisa,11.98
NUSGEAR,beis,amazon,12982,camisa,12.98
NUSGEAR,beis,amazon,12983,camisa,15.98
NUSGEAR,azul,amazon,12984,camisa,9.98
NUSGEAR,amarillo,amazon,12985,camisa,13.98
NUSGEAR,negro,amazon,12986,camisa,13.98
NUSGEAR,beis,amazon,12987,chaleco,5.98
NUSGEAR,amarillo,amazon,12988,lenceria,14.98
NUSGEAR,rosa,amazon,12989,camisa,17.98
NUSGEAR,turquesa,amazon,12990,camisa,5.99
NUSGEAR,morado,amazon,12991,camisa,12.98
NUSGEAR,morado,amazon,12992,camisa,8.98
NUSGEAR,rojo,amazon,12993,camisa,17.98
NUSGEAR,verde,amazon,12994,camisa,6.98
NUSGEAR,dorado,amazon,12995,chaleco,6.98
NUSGEAR,turquesa,amazon,12996,camisa,6.98
NUSGEAR,morado,amazon,12997,camisa,5.98
NUSGEAR,verde,amazon,12998,camisa,12.98
NUSGEAR,rosa,amazon,12999,lenceria,14.98
NUSGEAR,morado,amazon,13000,camisa,13.98
NUSGEAR,morado,amazon,13001,chaleco,0.01
NUSGEAR,verde,amazon,13002,camisa,12.98
NUSGEAR,gris,amazon,13003,camisa,9.98
NUSGEAR,dorado,amazon,13004,top,0.98
NUSGEAR,beis,amazon,13005,camisa,10.98
NUSGEAR,gris,amazon,13006,camisa,13.98
NUSGEAR,beis,amazon,13007,camisa,5.98
NUSGEAR,dorado,amazon,13008,camisa,4.98
NUSGEAR,verde,amazon,13009,camisa,6.98
NUSGEAR,gris,amazon,13010,camisa,9.98
NUSGEAR,morado,amazon,13011,camisa,12.98
NUSGEAR,gris,amazon,13012,camisa,10.98
NUSGEAR,verde,amazon,13013,camisa,6.98
NUSGEAR,rosa,amazon,13014,camisa,7.98
NUSGEAR,verde,amazon,13015,camisa,5.98
NUSGEAR,rosa,amazon,13016,camisa,15.98
NUSGEAR,dorado,amazon,13017,chaleco,9.98
NUSGEAR,blanco,amazon,13018,camisa,6.98
NUSGEAR,rojo,amazon,13019,camisa,6.98
NUSGEAR,morado,amazon,13020,camisa,11.98
NUSGEAR,morado,amazon,13021,camisa,5.98
NUSGEAR,dorado,amazon,13022,lenceria,14.98
NUSGEAR,gris,amazon,13023,chaleco,5.98
NUSGEAR,morado,amazon,13024,camisa,11.98
NUSGEAR,gris,amazon,13025,camisa,12.98
NUSGEAR,gris,amazon,13026,camisa,15.98
NUSGEAR,dorado,amazon,13027,camisa,9.98
NUSGEAR,gris,amazon,13028,camisa,5.98
NUSGEAR,gris,amazon,13029,camisa,9.98
NUSGEAR,rosa,amazon,13030,camisa,9.98
NUSGEAR,verde,amazon,13031,camisa,5.98
NUSGEAR,rosa,amazon,13032,camisa,6.98
NUSGEAR,rosa,amazon,13033,camisa,8.98
NUSGEAR,morado,amazon,13034,camisa,4.98
NUSGEAR,morado,amazon,13035,camisa,5.98
NUSGEAR,beis,amazon,13036,camisa,8.98
NUSGEAR,rosa,amazon,13037,camisa,12.98
NUSGEAR,morado,amazon,13038,chaleco,3.98
NUSGEAR,verde,amazon,13039,camisa,11.98
NUSGEAR,verde,amazon,13040,camisa,7.98
NUSGEAR,morado,amazon,13041,camisa,5.98
NUSGEAR,morado,amazon,13042,camisa,14.98
NUSGEAR,gris,amazon,13043,camisa,6.98
NUSGEAR,morado,amazon,13044,camisa,11.98
NUSGEAR,verde,amazon,13045,camisa,7.98
NUSGEAR,morado,amazon,13046,camisa,9.98
NUSGEAR,beis,amazon,13047,chaleco,8.98
NUSGEAR,beis,amazon,13048,camisa,6.98
NUSGEAR,turquesa,amazon,13049,camisa,3.98
NUSGEAR,beis,amazon,13050,camisa,5.98
NUSGEAR,rojo,amazon,13051,camisa,5.98
NUSGEAR,rojo,amazon,13052,camisa,3.98
NUSGEAR,verde,amazon,13053,camisa,10.98
NUSGEAR,beis,amazon,13054,camisa,8.98
NUSGEAR,beis,amazon,13055,chaleco,7.98
NUSGEAR,rosa,amazon,13056,camisa,6.98
NUSGEAR,beis,amazon,13057,camisa,5.98
NUSGEAR,verde,amazon,13058,camisa,12.98
NUSGEAR,dorado,amazon,13059,chaleco,8.98
NUSGEAR,morado,amazon,13060,camisa,10.98
NUSGEAR,rojo,amazon,13061,camisa,6.98
NUSGEAR,beis,amazon,13062,camisa,6.98
NUSGEAR,beis,amazon,13063,camisa,7.98
NUSGEAR,gris,amazon,13064,camisa,16.98
NUSGEAR,rojo,amazon,13065,camisa,11.98
NUSGEAR,gris,amazon,13066,camisa,11.98
NUSGEAR,beis,amazon,13067,camisa,15.98
NUSGEAR,morado,amazon,13068,camisa,6.98
NUSGEAR,morado,amazon,13069,camisa,10.98
NUSGEAR,beis,amazon,13070,camisa,10.98
NUSGEAR,beis,amazon,13071,camisa,10.98
NUSGEAR,gris,amazon,13072,camisa,5.98
NUSGEAR,beis,amazon,13073,camisa,13.98
NUSGEAR,beis,amazon,13074,camisa,7.98
NUSGEAR,verde,amazon,13075,camisa,8.98
NUSGEAR,beis,amazon,13076,camisa,13.98
NUSGEAR,rojo,amazon,13077,camisa,9.98
NUSGEAR,dorado,amazon,13078,camisa,5.98
NUSGEAR,morado,amazon,13079,camisa,5.98
NUSGEAR,verde,amazon,13080,camisa,4.98
NUSGEAR,gris,amazon,13081,camisa,8.98
NUSGEAR,blanco,amazon,13082,camisa,6.98
NUSGEAR,verde,amazon,13083,camisa,12.98
NUSGEAR,blanco,amazon,13084,camisa,5.98
NUSGEAR,morado,amazon,13085,camisa,7.98
NUSGEAR,morado,amazon,13086,camisa,7.98
NUSGEAR,morado,amazon,13087,camisa,8.98
NUSGEAR,rosa,amazon,13088,camisa,6.98
NUSGEAR,gris,amazon,13089,camisa,7.98
NUSGEAR,gris,amazon,13090,camisa,15.98
NUSGEAR,morado,amazon,13091,camisa,5.99
NUSGEAR,rosa,amazon,13092,camisa,6.98
NUSGEAR,verde,amazon,13093,camisa,13.98
NUSGEAR,rojo,amazon,13094,camisa,12.98
NUSGEAR,rojo,amazon,13095,camisa,11.98
NUSGEAR,rojo,amazon,13096,camisa,5.98
NUSGEAR,rosa,amazon,13097,camisa,11.98
NUSGEAR,morado,amazon,13098,camisa,11.98
NUSGEAR,rojo,amazon,13099,camisa,8.98
NUSGEAR,rojo,amazon,13100,camisa,5.98
NUSGEAR,verde,amazon,13101,chaleco,9.98
NUSGEAR,rosa,amazon,13102,camisa,6.98
NUSGEAR,rosa,amazon,13103,camisa,9.99
NUSGEAR,rosa,amazon,13104,camisa,6.98
NUSGEAR,morado,amazon,13105,camisa,6.98
NUSGEAR,gris,amazon,13106,camisa,9.98
NUSGEAR,morado,amazon,13107,camisa,5.98
NUSGEAR,rojo,amazon,13108,camisa,4.98
NUSGEAR,verde,amazon,13109,camisa,12.98
NUSGEAR,verde,amazon,13110,camisa,6.98
NUSGEAR,rosa,amazon,13111,camisa,8.98
NUSGEAR,rosa,amazon,13112,camisa,5.99
NUSGEAR,gris,amazon,13113,camisa,6.98
NUSGEAR,blanco,amazon,13114,camisa,15.98
NUSGEAR,gris,amazon,13115,camisa,6.98
NUSGEAR,rosa,amazon,13116,camisa,8.98
NUSGEAR,blanco,amazon,13117,camisa,10.98
NUSGEAR,rojo,amazon,13118,casacas sanitarias,12.98
NUSGEAR,gris,amazon,13119,camisa,6.98
NUSGEAR,blanco,amazon,13120,camisa,8.98
NUSGEAR,morado,amazon,13121,camisa,6.98
NUSGEAR,verde,amazon,13122,camisa,5.98
NUSGEAR,morado,amazon,13123,camisa,17.98
NUSGEAR,gris,amazon,13124,camisa,11.98
NUSGEAR,morado,amazon,13125,camisa,9.98
NUSGEAR,gris,amazon,13126,camisa,12.98
NUSGEAR,rosa,amazon,13127,camisa,10.98
NUSGEAR,rosa,amazon,13128,camisa,4.98
NUSGEAR,rojo,amazon,13129,camisa,7.98
NUSGEAR,rosa,amazon,13130,camisa,5.98
NUSGEAR,rojo,amazon,13131,camisa,8.98
NUSGEAR,rosa,amazon,13132,chaleco,12.98
NUSGEAR,morado,amazon,13133,camisa,6.98
NUSGEAR,verde,amazon,13134,camisa,15.98
NUSGEAR,verde,amazon,13135,camisa,15.98
NUSGEAR,verde,amazon,13136,camisa,4.98
NUSGEAR,rojo,amazon,13137,camisa,6.98
NUSGEAR,dorado,amazon,13138,camisa,15.98
NUSGEAR,gris,amazon,13139,camisa,13.98
NUSGEAR,rojo,amazon,13140,camisa,11.98
NUSGEAR,verde,amazon,13141,camisa,15.98
NUSGEAR,dorado,amazon,13142,camisa,10.98
NUSGEAR,morado,amazon,13143,chaleco,5.98
NUSGEAR,rojo,amazon,13144,camisa,7.98
NUSGEAR,rojo,amazon,13145,camisa,9.98
NUSGEAR,blanco,amazon,13146,camisa,11.98
NUSGEAR,rosa,amazon,13147,camisa,6.98
NUSGEAR,gris,amazon,13148,camisa,8.98
NUSGEAR,verde,amazon,13149,camisa,8.98
NUSGEAR,verde,amazon,13150,camisa,7.98
NUSGEAR,beis,amazon,13151,camisa,10.98
NUSGEAR,rojo,amazon,13152,camisa,4.98
NUSGEAR,morado,amazon,13153,camisa,11.98
NUSGEAR,verde,amazon,13154,camisa,7.98
NUSGEAR,rojo,amazon,13155,camisa,4.98
NUSGEAR,morado,amazon,13156,camisa,7.98
NUSGEAR,rosa,amazon,13157,camisa,16.98
NUSGEAR,gris,amazon,13158,camisa,7.98
NUSGEAR,verde,amazon,13159,camisa,5.98
NUSGEAR,rojo,amazon,13160,camisa,4.98
NUSGEAR,verde,amazon,13161,camisa,9.98
NUSGEAR,blanco,amazon,13162,camisa,7.98
NUSGEAR,morado,amazon,13163,camisa,11.98
NUSGEAR,gris,amazon,13164,camisa,6.99
NUSGEAR,rojo,amazon,13165,camisa,9.98
NUSGEAR,morado,amazon,13166,casacas sanitarias,7.98
NUSGEAR,verde,amazon,13167,camisa,6.98
NUSGEAR,rojo,amazon,13168,camisa,9.99
NUSGEAR,gris,amazon,13169,camisa,9.99
NUSGEAR,blanco,amazon,13170,camisa,6.98
NUSGEAR,verde,amazon,13171,camisa,8.98
NUSGEAR,dorado,amazon,13172,camisa,6.98
NUSGEAR,rosa,amazon,13173,camisa,15.98
NUSGEAR,morado,amazon,13174,camisa,5.98
NUSGEAR,rosa,amazon,13175,camisa,10.98
NUSGEAR,beis,amazon,13176,chaleco,6.98
NUSGEAR,beis,amazon,13177,camisa,5.98
NUSGEAR,rosa,amazon,13178,camisa,4.98
NUSGEAR,beis,amazon,13179,camisa,6.98
NUSGEAR,azul,amazon,13180,camisa,8.98
NUSGEAR,beis,amazon,13181,chaleco,5.98
NUSGEAR,verde,amazon,13182,camisa,8.98
NUSGEAR,beis,amazon,13183,camisa,18.98
NUSGEAR,beis,amazon,13184,chaleco,1.98
NUSGEAR,beis,amazon,13185,camisa,7.98
NUSGEAR,dorado,amazon,13186,camisa,9.98
NUSGEAR,beis,amazon,13187,camisa,15.98
NUSGEAR,rosa,amazon,13188,camisa,7.98
NUSGEAR,beis,amazon,13189,camisa,21.98
NUSGEAR,beis,amazon,13190,camisa,5.98
NUSGEAR,blanco,amazon,13191,camisa,15.98
NUSGEAR,beis,amazon,13192,camisa,3.98
NUSGEAR,beis,amazon,13193,camisa,6.98
NUSGEAR,rosa,amazon,13194,camisa,5.98
NUSGEAR,azul,amazon,13195,camisa,8.98
NUSGEAR,rojo,amazon,13196,camisa,7.98
NUSGEAR,verde,amazon,13197,camisa,8.98
NUSGEAR,verde,amazon,13198,camisa,6.98
NUSGEAR,gris,amazon,13199,camisa,9.98
NUSGEAR,azul,amazon,13200,camisa,9.98
NUSGEAR,blanco,amazon,13201,camisa,8.98
NUSGEAR,gris,amazon,13202,camisa,5.98
NUSGEAR,verde,amazon,13203,camisa,14.98
NUSGEAR,gris,amazon,13204,camisa,4.98
NUSGEAR,beis,amazon,13205,camisa,1.98
NUSGEAR,rojo,amazon,13206,chaleco,9.98
NUSGEAR,beis,amazon,13207,camisa,5.98
NUSGEAR,gris,amazon,13208,camisa,5.98
NUSGEAR,blanco,amazon,13209,camisa,17.98
NUSGEAR,blanco,amazon,13210,camisa,15.98
NUSGEAR,beis,amazon,13211,camisa,11.98
NUSGEAR,verde,amazon,13212,camisa,5.99
NUSGEAR,gris,amazon,13213,camisa,10.98
NUSGEAR,blanco,amazon,13214,camisa,6.98
NUSGEAR,rosa,amazon,13215,camisa,8.98
NUSGEAR,azul,amazon,13216,camisa,15.98
NUSGEAR,beis,amazon,13217,camisa,3.98
NUSGEAR,negro,amazon,13218,camisa,14.98
NUSGEAR,blanco,amazon,13219,camisa,8.98
NUSGEAR,beis,amazon,13220,camisa,10.98
NUSGEAR,negro,amazon,13221,camisa,7.98
NUSGEAR,beis,amazon,13222,camisa,10.98
NUSGEAR,beis,amazon,13223,camisa,7.98
NUSGEAR,gris,amazon,13224,camisa,6.98
NUSGEAR,beis,amazon,13225,camisa,11.98
NUSGEAR,blanco,amazon,13226,camisa,9.99
NUSGEAR,rojo,amazon,13227,camisa,17.98
NUSGEAR,blanco,amazon,13228,chaleco,4.98
NUSGEAR,beis,amazon,13229,camisa,8.98
NUSGEAR,beis,amazon,13230,camisa,6.98
NUSGEAR,gris,amazon,13231,chaleco,6.98
NUSGEAR,rojo,amazon,13232,camisa,12.98
NUSGEAR,beis,amazon,13233,chaleco,7.98
NUSGEAR,beis,amazon,13234,camisa,5.98
NUSGEAR,beis,amazon,13235,camisa,5.98
NUSGEAR,blanco,amazon,13236,camisa,2.98
NUSGEAR,verde,amazon,13237,camisa,9.98
NUSGEAR,beis,amazon,13238,camisa,8.98
NUSGEAR,verde,amazon,13239,camisa,6.98
NUSGEAR,morado,amazon,13240,chaleco,5.98
NUSGEAR,beis,amazon,13241,camisa,8.98
NUSGEAR,verde,amazon,13242,camisa,9.99
NUSGEAR,verde,amazon,13243,camisa,11.98
NUSGEAR,blanco,amazon,13244,camisa,9.99
NUSGEAR,beis,amazon,13245,camisa,5.98
NUSGEAR,rosa,amazon,13246,camisa,6.98
NUSGEAR,beis,amazon,13247,camisa,8.98
NUSGEAR,blanco,amazon,13248,camisa,5.99
NUSGEAR,gris,amazon,13249,camisa,10.98
NUSGEAR,verde,amazon,13250,camisa,6.98
NUSGEAR,beis,amazon,13251,camisa,4.98
NUSGEAR,beis,amazon,13252,camisa,4.98
NUSGEAR,gris,amazon,13253,camisa,9.98
NUSGEAR,negro,amazon,13254,camisa,7.98
NUSGEAR,blanco,amazon,13255,camisa,15.98
NUSGEAR,verde,amazon,13256,camisa,4.98
NUSGEAR,blanco,amazon,13257,camisa,7.98
NUSGEAR,beis,amazon,13258,camisa,14.98
NUSGEAR,beis,amazon,13259,camisa,10.98
NUSGEAR,blanco,amazon,13260,chaleco,6.98
NUSGEAR,blanco,amazon,13261,camisa,6.98
NUSGEAR,gris,amazon,13262,camisa,4.98
NUSGEAR,beis,amazon,13263,camisa,4.98
NUSGEAR,beis,amazon,13264,camisa,5.98
NUSGEAR,verde,amazon,13265,camisa,12.98
NUSGEAR,beis,amazon,13266,camisa,16.98
NUSGEAR,beis,amazon,13267,camisa,6.98
NUSGEAR,gris,amazon,13268,camisa,5.98
NUSGEAR,beis,amazon,13269,camisa,4.98
NUSGEAR,morado,amazon,13270,camisa,8.98
NUSGEAR,beis,amazon,13271,camisa,4.98
NUSGEAR,rosa,amazon,13272,camisa,5.98
NUSGEAR,beis,amazon,13273,camisa,14.98
NUSGEAR,morado,amazon,13274,camisa,5.98
